time,min,mean,max,median
1659312000.01,8.569290815429687,8.57682995296224,8.583658637695313,8.576805927734375
1659312060.01,8.570032075195313,8.576961572570802,8.585062299804688,8.57694787109375
1659312120.01,8.569148872070313,8.577003150146485,8.584636469726563,8.5769794140625
1659312180.01,8.568541669921876,8.576873992203776,8.58477052734375,8.57688478515625
1659312240.01,8.569811274414063,8.576732376102703,8.584108125,8.576734956054688
1659312300.01,8.569551044921875,8.576726661568197,8.58401349609375,8.576719184570313
1659312360.01,8.569361787109376,8.576682937756349,8.584746870117188,8.576687641601563
1659312420.01,8.566144404296875,8.576855747224934,8.584904584960938,8.576845356445313
1659312480.01,8.570237104492188,8.576932470239257,8.583840009765625,8.576943928222658
1659312540.01,8.569180415039062,8.577004212093097,8.5840450390625,8.577003071289063
1659312600.01,8.569921674804688,8.576968617167156,8.583422065429687,8.576955756835938
1659312660.01,8.569385444335937,8.576832036112467,8.584297382812501,8.576861127929687
1659312720.01,8.568171040039063,8.576773747334798,8.584604926757812,8.57679015625
1659312780.01,8.569093671875,8.57665756932373,8.584510297851562,8.576671870117188
1659312840.01,8.566649091796876,8.576602515014649,8.584589155273438,8.57663244140625
1659312900.01,8.568510126953125,8.576778879638672,8.584368354492188,8.576782270507813
1659312960.01,8.569448530273437,8.576748732446289,8.583650751953126,8.576742841796875
1659313020.01,8.569393330078125,8.57684361501058,8.584936127929687,8.576845356445313
1659313080.01,8.569322358398438,8.576743584370933,8.58439201171875,8.576719184570313
1659313140.01,8.569890131835939,8.576750404223633,8.585598530273439,8.576734956054688
1659313200.01,8.569582587890626,8.576834215205892,8.584794184570313,8.576845356445313
1659313260.01,8.569961103515626,8.576745398091635,8.58395041015625,8.57675861328125
1659313320.01,8.569732416992188,8.57680443075765,8.584912470703125,8.576821699218751
1659313380.01,8.56950373046875,8.576868030582682,8.583832124023438,8.57688478515625
1659313440.01,8.569795502929688,8.576884694470214,8.5856221875,8.576900556640625
1659313500.01,8.568975385742188,8.576887946024577,8.584794184570313,8.576892670898438
1659313560.01,8.56868361328125,8.576988565466309,8.585322529296874,8.5769794140625
1659313620.01,8.569937446289062,8.57710864691976,8.584533955078125,8.577121357421875
1659313680.01,8.570055732421876,8.577323793623862,8.584376240234375,8.577334272460938
1659313740.01,8.569527387695313,8.577524538334147,8.584462983398438,8.577507758789062
1659313800.01,8.570505219726563,8.577760596712238,8.58559064453125,8.577775874023438
1659313860.01,8.57057619140625,8.577894607014974,8.585566987304688,8.577902045898437
1659313920.01,8.56912521484375,8.578193375443522,8.58634767578125,8.57820958984375
1659313980.01,8.571459394531251,8.578600499226889,8.585038642578125,8.578627534179688
1659314040.01,8.570347504882813,8.578793749853517,8.586189960937501,8.578793134765625
1659314100.01,8.571893110351564,8.578820311661785,8.587081049804688,8.57880890625
1659314160.01,8.570063618164063,8.578904214644368,8.586970649414063,8.578864106445312
1659314220.01,8.572547626953126,8.578977565189618,8.586016474609375,8.57896662109375
1659314280.01,8.571498823242187,8.57917004827067,8.586986420898437,8.579155878906251
1659314340.01,8.571893110351564,8.579488810998535,8.586876020507813,8.5795028515625
1659314400.01,8.572374140625,8.579955168534344,8.587751337890625,8.579944453125
1659314460.01,8.571916767578125,8.580474062198894,8.588437397460938,8.580441254882812
1659314520.01,8.573430830078125,8.580901276224772,8.588090424804689,8.580930170898437
1659314580.01,8.573273115234375,8.581304305993653,8.5893442578125,8.581308686523437
1659314640.01,8.572949799804688,8.581580845829265,8.589044599609375,8.581600458984376
1659314700.01,8.573020771484375,8.581614565262859,8.588200825195313,8.581600458984376
1659314760.01,8.574258833007812,8.581370862972006,8.588279682617188,8.581379658203126
1659314820.01,8.573194257812501,8.581319090445964,8.588058881835938,8.581316572265626
1659314880.01,8.57404591796875,8.581232465568036,8.588153510742188,8.581253486328125
1659314940.01,8.572035053710938,8.581129833947752,8.588815913085938,8.581127314453125
1659315000.01,8.574250947265625,8.581104890030925,8.587625166015625,8.581127314453125
1659315060.01,8.57436134765625,8.581088851745605,8.58786173828125,8.58108
1659315120.01,8.573588544921876,8.581003701501466,8.588390083007813,8.581032685546875
1659315180.01,8.572768427734376,8.581010077124024,8.588090424804689,8.581009028320313
1659315240.01,8.573967060546876,8.581119537797038,8.589793745117188,8.581127314453125
1659315300.01,8.572350483398438,8.581157439302572,8.59006974609375,8.581150971679687
1659315360.01,8.573675288085937,8.581061233247885,8.588019453125,8.5810169140625
1659315420.01,8.573888203125,8.580919459431966,8.588011567382813,8.580938056640626
1659315480.01,8.573241572265625,8.580832645296224,8.587751337890625,8.580811884765625
1659315540.01,8.572713227539063,8.580863966149902,8.588232368164062,8.580882856445314
1659315600.01,8.573281000976563,8.58082877602539,8.588263911132813,8.580851313476563
1659315660.01,8.5736989453125,8.580839938293458,8.587538422851562,8.58082765625
1659315720.01,8.573840888671874,8.580817124841309,8.588232368164062,8.58082765625
1659315780.01,8.573683173828126,8.58086222602946,8.5889657421875,8.580882856445314
1659315840.01,8.5736989453125,8.580958572713216,8.587853852539062,8.581001142578126
1659315900.01,8.573596430664063,8.581122581693524,8.588571455078124,8.581135200195313
1659315240.0,8.573967060546876,8.581120319799805,8.589793745117188,8.581127314453125
